total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
34.602,58.451,1.271,142.0,5.027,bb_neutral^10.0^2.5|tsi_neutral^160^48^20.0^-20.0^EMA&adx_plus_crossover_minus^8|second_wave_trend_1^18|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
34.603,62.745,1.877,102.0,2.233,sma_fast_higher_slow^60^96|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^100^80|bb_price_crossover_high_2^230.0^2.0999999999999996|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2|trailing_stop^34^3.0
34.606,62.687,1.264,134.0,3.579,bb_neutral^12.0^2.0999999999999996|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|sma_fast_crossover_slow_3^190^456|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
34.617,66.154,1.087,130.0,4.162,bb_neutral^12.0^2.0999999999999996|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|price_crossover_sma_2^230|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
34.629,74.39,1.299,82.0,2.212,sma_fast_higher_slow^60^96|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^110^77|price_crossover_sma_2^200|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
34.631,68.478,1.506,92.0,2.431,sma_fast_higher_slow^60^96|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^100^80|smacd_histogram_start_increase^210^378^273|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2|trailing_stop^34^3.0
34.636,69.565,1.078,115.0,3.5,bb_neutral^12.0^2.0999999999999996|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^100^80|price_crossover_sma_2^230|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
34.65,58.333,1.348,132.0,3.473,bb_neutral^12.0^2.0999999999999996|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|rvi_crossover0^170^EMA|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
34.671,72.527,1.267,91.0,3.134,smi_neutral^240^192^30.0^-30.0^EMA|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^100^80|kdj_d_crossover50^220^66^66|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
34.672,69.072,1.435,97.0,3.246,smi_neutral^240^192^30.0^-30.0^EMA|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^100^80|price_crossover_sma_2^200|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
34.712,56.296,1.425,135.0,4.437,tsi_neutral^160^48^20.0^-20.0^EMA|adx_higher_threshold^210.0^5.0&rsi_crossover50^8|smacd_histogram_start_increase_2^220^440^220|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
34.714,58.865,1.254,141.0,5.074,tsi_neutral^160^48^20.0^-20.0^EMA|rvi_signal_neutral^50^30^15.0^-15.0^EMA&adx_plus_crossover_minus^8|second_wave_trend_1^18|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
34.722,68.966,2.166,58.0,2.668,smi_k_higher_d^150^75^135|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^100^80|aroon_diff_crossover0^200|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
34.724,58.333,1.337,132.0,4.27,bb_neutral^12.0^2.0999999999999996|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|second_wave_trend_2^16|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
34.749,69.892,1.354,93.0,2.289,sma_fast_higher_slow^60^96|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^110^77|smacd_histogram_start_increase_2^180^504^126|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2|trailing_stop^34^3.0
34.754,69.565,2.9,46.0,2.986,rvi_neutral^17^20.0^-20.0^SMA|adx_higher_threshold^210.0^5.0&smacd_histogram_start_increase_2^180^504^126|kc_price_crossover_low^20.0^20.0^2.8999999999999995|smacd_crossover_signal_3^210^546^273&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
34.754,64.964,1.102,137.0,3.549,bb_neutral^10.0^2.5|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|roc_crossover0^210|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
34.761,69.231,1.101,104.0,2.888,sma_fast_higher_slow^60^96|adx_higher_threshold^210.0^5.0&rsi_crossover50^8|second_wave_trend_1^18|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
34.77,67.327,1.493,101.0,3.147,smi_neutral^240^192^30.0^-30.0^EMA|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^100^80|bb_price_crossover_high_2^230.0^2.0999999999999996|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
34.779,56.164,1.39,146.0,4.959,bb_neutral^10.0^2.5|kc_neutral^8.0^8.0^1.7&adx_plus_crossover_minus^8|sma_fast_crossover_slow_3^190^456|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
34.793,69.231,1.101,104.0,3.194,sma_fast_higher_slow^60^96|adx_higher_threshold^210.0^5.0&rsi_crossover50^8|rvi_crossover0^170^EMA|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
34.794,58.209,2.374,67.0,2.875,bb_neutral^12.0^2.0999999999999996|tsi_neutral^160^48^20.0^-20.0^EMA&smacd_histogram_start_increase_2^180^504^126|kc_price_crossover_low^20.0^20.0^2.8999999999999995|smacd_crossover_signal_3^210^546^273&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
34.797,56.098,2.167,82.0,3.225,bb_neutral^12.0^2.0999999999999996|kc_neutral^8.0^8.0^1.7&bb_price_crossover_high^230.0^2.0999999999999996|smacd_histogram_start_increase_2^180^504^126|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
34.799,57.522,1.67,113.0,4.34,sma_fast_higher_slow^60^96|rsi_neutral^90^65^35&rvi_crossover_signal^110^77|second_wave_trend_2^12|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
34.802,63.366,1.81,101.0,2.106,sma_fast_higher_slow^60^96|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^100^80|bb_price_crossover_high^230.0^2.0999999999999996|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
34.802,71.277,1.239,94.0,3.925,smi_neutral^240^192^30.0^-30.0^EMA|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^100^80|smacd_histogram_start_increase^210^378^273|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
34.81,64.138,1.074,145.0,5.278,tsi_neutral^160^48^20.0^-20.0^EMA|adx_higher_threshold^210.0^5.0&rsi_crossover50^8|roc_crossover0^210|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
34.827,64.341,1.193,129.0,3.494,tsi_neutral^160^48^20.0^-20.0^EMA|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|price_crossover_sma_2^230|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
34.836,74.118,1.221,85.0,2.222,sma_fast_higher_slow^60^96|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^110^77|stoch_d_crossover50^100^90^90|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
34.837,70.33,1.376,91.0,2.187,sma_fast_higher_slow^60^96|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^110^77|smacd_histogram_start_increase_2^180^504^126|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
34.858,68.132,1.504,91.0,2.33,sma_fast_higher_slow^60^96|adx_higher_threshold^210.0^5.0&price_crossover_ema^120|rvi_crossover_signal^100^80|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2|trailing_stop^34^3.0
34.858,69.159,1.208,107.0,2.922,sma_fast_higher_slow^60^96|rvi_neutral^8^35.0^-35.0^EMA&rvi_crossover_signal^100^80|rvi_crossover0^170^EMA|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
34.869,67.647,1.474,102.0,3.145,smi_neutral^240^192^30.0^-30.0^EMA|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^100^80|bb_price_crossover_high^230.0^2.0999999999999996|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
34.881,69.492,2.115,59.0,3.994,sma_fast_higher_slow^60^96|smi_neutral^240^192^30.0^-30.0^EMA&rvi_crossover_signal^100^80|aroon_diff_crossover0^200|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
34.883,59.14,1.859,93.0,4.548,sma_fast_higher_slow^60^96|rsi_neutral^90^65^35&rvi_crossover_signal^110^77|mass_crossover1^210^189|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
34.892,72.917,1.972,48.0,1.634,tsi_neutral^160^48^20.0^-20.0^EMA|adx_higher_threshold^210.0^5.0&bb_price_crossover_low^35.0^3.4999999999999996|smacd_histogram_start_increase^230^322^299|smacd_crossover_signal_3^210^546^273&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
34.896,54.054,1.496,148.0,5.527,bb_neutral^12.0^2.0999999999999996|kc_neutral^8.0^8.0^1.7&adx_plus_crossover_minus^8|rvi_crossover0^170^EMA|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
34.896,54.054,1.496,148.0,5.527,bb_neutral^10.0^2.5|bb_neutral^12.0^2.0999999999999996&adx_plus_crossover_minus^8|rvi_crossover0^170^EMA|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
34.91,61.25,1.863,80.0,2.671,smi_d_neutral^180^162^126^25.0^-25.0^EMA|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^100^80|mass_crossunder1^110^88|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
34.911,72.34,2.425,47.0,2.863,rvi_neutral^17^20.0^-20.0^SMA|adx_higher_threshold^210.0^5.0&smacd_histogram_start_increase_2^180^504^126|kc_price_crossover_low^20.0^20.0^2.8999999999999995|smacd_crossover_signal_3^210^546^273&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
34.924,57.658,1.996,111.0,4.557,smi_neutral^240^192^30.0^-30.0^EMA|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^110^77|bb_price_crossover_low^35.0^3.4999999999999996|smacd_crossover_signal_3^210^546^273&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
34.924,57.895,1.377,133.0,4.091,bb_neutral^12.0^2.0999999999999996|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|second_wave_trend_1^18|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
34.927,63.107,1.831,103.0,2.237,sma_fast_higher_slow^60^96|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^110^77|bb_price_crossover_high^230.0^2.0999999999999996|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2|trailing_stop^34^3.0
34.94,72.642,1.046,106.0,3.74,smi_neutral^240^192^30.0^-30.0^EMA|rvi_signal_neutral^50^30^15.0^-15.0^EMA&rvi_crossover_signal^100^80|stoch_d_crossover50^100^90^90|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
34.944,56.643,1.395,143.0,4.996,kc_neutral^8.0^8.0^1.7|tsi_neutral^160^48^20.0^-20.0^EMA&adx_plus_crossover_minus^8|kc_price_crossover_low^20.0^20.0^2.8999999999999995|smi_d_crossover0^220^176^198^SMA&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
34.948,64.0,1.783,100.0,2.106,sma_fast_higher_slow^60^96|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^100^80|bb_price_crossover_high_2^230.0^2.0999999999999996|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
34.953,71.429,1.992,56.0,1.932,smi_neutral^240^192^30.0^-30.0^EMA|adx_higher_threshold^210.0^5.0&emacd_start_increase^200^320|bb_price_crossover_low^35.0^3.4999999999999996|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
34.954,59.42,1.244,138.0,5.027,tsi_neutral^160^48^20.0^-20.0^EMA|rvi_signal_neutral^50^30^15.0^-15.0^EMA&adx_plus_crossover_minus^8|mass_crossover1^210^189|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
34.954,57.971,1.331,138.0,5.158,bb_neutral^12.0^2.0999999999999996|rvi_signal_neutral^50^30^15.0^-15.0^EMA&adx_plus_crossover_minus^8|kc_price_crossover_low^20.0^20.0^2.8999999999999995|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
34.969,71.296,1.062,108.0,5.665,smi_neutral^240^192^30.0^-30.0^EMA|rvi_signal_neutral^50^30^15.0^-15.0^EMA&rvi_crossover_signal^110^77|price_crossover_sma_2^230|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
34.98,71.739,1.27,92.0,3.144,smi_neutral^240^192^30.0^-30.0^EMA|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^100^80|sma_fast_crossover_slow_3^190^456|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
34.987,58.036,1.646,112.0,4.333,sma_fast_higher_slow^60^96|kc_neutral^8.0^8.0^1.7&rvi_crossover_signal^110^77|second_wave_trend_2^12|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
35.013,69.231,1.495,91.0,2.207,sma_fast_higher_slow^60^96|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^110^77|kc_price_crossover_low^14.0^17.0^2.5|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2|trailing_stop^34^3.0
35.017,100.0,100.0,1.0,10.609,bb_neutral^10.0^2.5|tsi_neutral^160^48^20.0^-20.0^EMA&price_crossover_ema^12|roc_crossover0^210|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|bb_price_crossunder_high^34^2
35.017,100.0,100.0,1.0,10.609,stoch_k_higher_d^11^4^3|kdj_k_higher_d^8^4^2&price_crossover_ema^12|smi_k_crossover_d^210^189^147|smacd_crossover_signal_3^210^546^273&aroon_diff_crossunder0^89|aroon_diff_crossunder0^109
35.019,72.826,1.233,92.0,3.122,smi_neutral^240^192^30.0^-30.0^EMA|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^100^80|stoch_d_crossover50^100^90^90|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
35.026,58.594,1.363,128.0,4.327,adx_higher_threshold^80.0^5.0|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|bb_price_crossover_high^230.0^2.0999999999999996|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
35.026,58.594,1.363,128.0,4.327,kc_neutral^8.0^8.0^1.7|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|bb_price_crossover_high_2^230.0^2.0999999999999996|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
35.034,57.576,1.519,132.0,3.383,stoch_d_neutral^17^14^5^80^20|rvi_signal_neutral^50^30^15.0^-15.0^EMA&rvi_crossover_signal^100^80|rvi_crossover0^170^EMA|price_crossover_sma_2^230&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
35.039,57.377,1.487,122.0,4.047,bb_neutral^12.0^2.0999999999999996|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^100^80|second_wave_trend_2^16|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
35.04,72.043,1.22,93.0,4.957,smi_neutral^240^192^30.0^-30.0^EMA|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^110^77|aroon_diff_crossover0^200|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
35.041,74.419,2.418,43.0,1.735,smi_neutral^240^192^30.0^-30.0^EMA|adx_higher_threshold^210.0^5.0&smacd_histogram_start_increase^210^378^273|bb_price_crossover_low^35.0^3.4999999999999996|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
35.073,63.725,1.805,102.0,2.235,sma_fast_higher_slow^60^96|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^110^77|bb_price_crossover_high_2^230.0^2.0999999999999996|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2|trailing_stop^34^3.0
35.098,73.118,1.149,93.0,4.967,smi_neutral^240^192^30.0^-30.0^EMA|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^110^77|tsi_crossover0^140^84^SMA|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
35.103,65.672,1.11,134.0,3.498,bb_neutral^12.0^2.0999999999999996|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|second_wave_trend_1^18|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
35.106,70.968,1.321,93.0,3.139,smi_neutral^240^192^30.0^-30.0^EMA|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^100^80|trix_crossover_signal^140^182|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
35.119,67.5,1.116,120.0,3.778,rvi_signal_neutral^50^30^15.0^-15.0^EMA|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^110^77|price_crossover_sma_2^230|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
35.13,62.222,1.766,90.0,2.122,rvi_signal_overbought^60^42^0.0^SMA|tsi_neutral^160^48^20.0^-20.0^EMA&rvi_crossover_signal^100^80|rvi_crossover0^170^EMA|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
35.136,58.696,1.288,138.0,4.976,tsi_neutral^160^48^20.0^-20.0^EMA|rvi_signal_neutral^50^30^15.0^-15.0^EMA&adx_plus_crossover_minus^8|smacd_histogram_start_increase_2^180^504^126|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
35.176,62.222,1.323,135.0,3.718,bb_neutral^12.0^2.0999999999999996|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|price_crossover_sma_2^200|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
35.183,62.5,1.292,136.0,3.127,bb_neutral^12.0^2.0999999999999996|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|second_wave_trend_1^18|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
35.231,58.537,1.421,123.0,3.497,stoch_d_neutral^17^14^5^80^20|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|second_wave_trend_2^16|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
35.241,59.783,1.889,92.0,3.528,sma_fast_higher_slow^60^96|rvi_signal_neutral^50^30^15.0^-15.0^EMA&rvi_crossover_signal^110^77|rvi_crossover_signal^100^80|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
35.244,55.479,1.444,146.0,5.113,bb_neutral^12.0^2.0999999999999996|kc_neutral^8.0^8.0^1.7&adx_plus_crossover_minus^8|second_wave_trend_1^18|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
35.254,50.515,2.895,97.0,4.445,smi_d_neutral^180^162^126^25.0^-25.0^EMA|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^100^80|bb_price_crossover_low^35.0^3.4999999999999996|smacd_crossover_signal_3^210^546^273&trailing_stop^34^1.5|trailing_stop^34^2.0
35.258,70.69,2.012,58.0,3.161,rvi_neutral^17^20.0^-20.0^SMA|adx_higher_threshold^210.0^5.0&bb_price_crossover_high^230.0^2.0999999999999996|smacd_histogram_start_increase_2^180^504^126|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
35.272,64.356,1.739,101.0,2.106,sma_fast_higher_slow^60^96|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^110^77|bb_price_crossover_high^230.0^2.0999999999999996|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
35.274,70.115,1.565,87.0,2.158,sma_fast_higher_slow^60^96|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^110^77|aroon_diff_crossover0^200|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2|trailing_stop^34^3.0
35.281,61.702,1.794,94.0,3.644,sma_fast_higher_slow^60^96|smi_overbought^60^48^0.0^SMA&rvi_crossover_signal^110^77|bb_price_crossover_high_2^160.0^1.9|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
35.294,62.879,1.284,132.0,3.713,bb_neutral^12.0^2.0999999999999996|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|price_crossover_sma_2^230|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
35.298,61.111,1.947,90.0,3.176,rvi_signal_overbought^60^42^0.0^SMA|rsi_neutral^90^65^35&rvi_crossover_signal^100^80|stoch_k_crossover50^100^70|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
35.305,74.737,1.024,95.0,4.924,smi_neutral^240^192^30.0^-30.0^EMA|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^110^77|smacd_histogram_start_increase^210^378^273|bb_price_crossover_low^35.0^3.4999999999999996&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
35.313,70.0,1.437,90.0,2.453,sma_fast_higher_slow^60^96|adx_higher_threshold^210.0^5.0&rvi_crossover_signal^110^77|price_crossover_sma_2^230|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2|trailing_stop^34^3.0
35.314,57.143,1.396,133.0,4.397,tsi_neutral^160^48^20.0^-20.0^EMA|adx_higher_threshold^210.0^5.0&rsi_crossover50^8|price_crossover_sma_2^200|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
35.322,58.14,1.356,129.0,4.297,bb_neutral^10.0^2.5|adx_higher_threshold^210.0^5.0&adx_plus_crossover_minus^8|rvi_crossover_signal^100^80|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
