total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
-31.533,34.565,1.237,379.0,31.668,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|roc_crossover0^230|emacd_histogram_start_increase_2^200^400^160&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-31.352,33.518,1.301,361.0,32.729,convexity_higher1^12^SMA|convexity_higher1^8^SMA&price_crossover_sma^6|emacd_start_increase^25^55|rvi_crossover0^160^EMA&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-31.264,35.013,1.218,377.0,31.656,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|kc_price_crossover_low^10.0^6.0^2.0999999999999996|smacd_histogram_start_increase_2^110^154^99&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-31.241,35.356,1.193,379.0,31.517,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|kc_price_crossover_low^10.0^6.0^2.0999999999999996|roc_crossover0^230&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-31.233,30.0,1.553,380.0,33.462,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|second_wave_trend_2^10|price_crossover_sma_2^210&roc_crossunder0^59|trailing_stop^34^1.5
-31.134,36.364,1.134,374.0,31.488,bb_neutral^60.0^2.8999999999999995|kc_neutral^16.0^19.0^3.8999999999999995&price_crossover_sma^6|rvi_crossover_signal^45^41|roc_crossover0^230&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-31.059,34.16,1.266,363.0,32.542,convexity_higher1^12^SMA|convexity_higher1^8^SMA&price_crossover_sma^6|second_wave_trend_2^18|kc_price_crossover_high_2^30.0^12.0^3.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-31.031,29.894,1.545,378.0,32.789,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|second_wave_trend_2^18|rvi_crossover_signal^45^41&roc_crossunder0^89|trailing_stop^34^1.5
-30.937,35.389,1.195,373.0,31.527,convexity_higher1^12^SMA|convexity_higher1^8^SMA&price_crossover_ema^6|rvi_crossover_signal^45^41|roc_crossover0^230&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-30.88,35.561,1.188,374.0,31.679,bb_neutral^60.0^2.8999999999999995|kc_neutral^16.0^19.0^3.8999999999999995&price_crossover_sma^6|rvi_crossover_signal^55^33|smacd_histogram_start_increase_2^110^154^99&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-30.834,33.795,1.291,361.0,32.028,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&rsi_crossover50^130|price_crossover_sma^6|rvi_crossover_signal^45^41&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-30.756,35.135,1.216,370.0,31.472,convexity_higher1^12^SMA|convexity_higher1^8^SMA&price_crossover_ema^6|second_wave_trend_2^18|smacd_histogram_start_increase_2^110^154^99&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-30.751,34.688,1.229,369.0,30.962,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^8^SMA&price_crossover_ema^6|second_wave_trend_2^18|kc_price_crossover_high^30.0^12.0^3.8999999999999995&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-30.716,33.795,1.293,361.0,32.274,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&rsi_crossover50^130|price_crossover_sma^6|rvi_crossover_signal^55^33&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-30.643,35.87,1.17,368.0,31.287,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_ema^6|roc_crossover0^230|smacd_histogram_start_increase^180^288^144&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-30.555,36.096,1.161,374.0,31.59,bb_neutral^60.0^2.8999999999999995|kc_neutral^16.0^19.0^3.8999999999999995&price_crossover_sma^6|rvi_crossover_signal^55^33|smacd_histogram_start_increase^180^288^144&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-30.475,34.677,1.242,372.0,31.193,convexity_higher1^12^SMA|convexity_higher1^8^SMA&price_crossover_ema^6|second_wave_trend_2^18|roc_crossover0^230&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
