total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
-25.066,38.624,1.206,378.0,27.858,bb_neutral^80.0^2.8999999999999995|convexity_higher1^12^EMA&second_wave_trend_2^6|rvi_crossover0^26^SMA|rvi_crossover_signal^90^72&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-25.015,38.583,1.21,381.0,28.068,rsi_neutral^23^75^25|convexity_higher1^12^EMA&second_wave_trend_2^6|rvi_crossover0^26^SMA|rvi_crossover_signal^90^72&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-25.015,38.583,1.21,381.0,28.068,rvi_neutral^29^35.0^-35.0^EMA|convexity_higher1^12^EMA&second_wave_trend_2^6|rvi_crossover0^26^SMA|rvi_crossover_signal^90^72&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-24.799,38.482,1.207,382.0,28.669,rsi_neutral^23^75^25|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^30|second_wave_trend_2^6|kc_price_crossover_high^110.0^132.0^2.6999999999999997&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-24.799,38.482,1.207,382.0,28.669,tsi_neutral^190^133^25.0^-25.0^SMA|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^30|second_wave_trend_2^6|kc_price_crossover_high^110.0^132.0^2.6999999999999997&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-24.784,39.402,1.158,368.0,28.654,tsi_neutral^190^133^25.0^-25.0^SMA|rsi_neutral^23^75^25&price_crossover_ema^30|second_wave_trend_2^6|smacd_crossover_signal^230^644^299&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-24.784,39.402,1.158,368.0,28.654,tsi_neutral^190^133^25.0^-25.0^SMA|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^30|second_wave_trend_2^6|smacd_crossover_signal^230^644^299&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-24.745,33.962,1.479,371.0,27.861,rvi_neutral^29^35.0^-35.0^EMA|convexity_higher1^12^EMA&second_wave_trend_2^6|rvi_crossover0^26^SMA|rvi_crossover_signal^90^72&roc_crossunder0^89|trailing_stop^34^1.5
-24.745,33.962,1.479,371.0,27.861,rsi_neutral^23^75^25|convexity_higher1^12^EMA&second_wave_trend_2^6|rvi_crossover0^26^SMA|rvi_crossover_signal^90^72&roc_crossunder0^89|trailing_stop^34^1.5
-24.622,33.514,1.508,370.0,29.147,tsi_neutral^190^133^25.0^-25.0^SMA|rvi_neutral^29^35.0^-35.0^EMA&second_wave_trend_2^6|price_crossover_sma^30|rvi_crossover0^26^SMA&roc_crossunder0^89|trailing_stop^34^1.5
-24.53,38.727,1.2,377.0,28.413,rsi_neutral^23^75^25|convexity_higher1^12^EMA&price_crossover_ema^30|second_wave_trend_2^6|smacd_histogram_start_increase_2^210^462^294&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
