total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
17.991,100.0,100.0,9.0,1.454,skew_negative^170^EMA|rvi_signal_neutral^250^200^5.0^-5.0^SMA&smacd_crossover_signal_2^210^294^189|trix_crossover0^160|stoch_k_crossover_d_2^220^88^154^15|trix_crossover_signal^150^150&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
18.099,40.0,1.62,350.0,27.922,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&price_crossover_sma^110|second_wave_trend_2^6|emacd_start_increase^160^384|rvi_crossover_signal^20^12&roc_crossunder0^59|trailing_stop^34^2.5
18.18,39.773,1.636,352.0,27.756,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&price_crossover_sma^110|second_wave_trend_2^6|emacd_start_increase^150^420|rvi_crossover_signal^20^12&roc_crossunder0^59|trailing_stop^34^2.5
18.342,39.316,1.668,351.0,27.73,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&price_crossover_sma^110|second_wave_trend_2^6|rvi_crossover_signal^20^12|smacd_histogram_start_increase_2^60^108^72&roc_crossunder0^59|trailing_stop^34^2.5
18.427,40.23,1.607,348.0,28.033,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&price_crossover_sma^110|rvi_crossover_signal^18^13|emacd_start_increase^150^420|second_wave_trend_1^6&roc_crossunder0^59|trailing_stop^34^2.5
18.444,44.178,1.389,292.0,28.921,kc_neutral^35.0^35.0^2.8999999999999995|bb_neutral^18.0^1.9&price_crossover_sma^110|roc_crossover0^55|mass_crossover1^130^78|rvi_crossover_signal^18^13&roc_crossunder0^59|trailing_stop^34^3.5
18.45,39.548,1.652,354.0,30.53,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&smacd_crossover_signal_2^220^352^198|roc_crossover0^55|rvi_crossover_signal^18^13|kdj_d_crossover50^70^28^21&roc_crossunder0^59|trailing_stop^34^2.5
18.602,88.889,1.735,9.0,1.814,kc_neutral^35.0^35.0^2.8999999999999995|skew_negative^18^EMA&ma_atr_long_signal^8.0^8.0^1.9999999999999998|trix_crossover0^160|tsi_crossover0^220^198^SMA|sma_fast_crossover_slow_2^220^572&bb_price_crossunder_high^34^2.5|trailing_stop^34^2.5
18.613,43.96,1.397,298.0,29.823,kc_neutral^35.0^35.0^2.8999999999999995|kc_neutral^10.0^8.0^1.7&roc_crossover0^55|mass_crossover1^130^78|emacd_histogram_start_increase^220^572^176|rvi_crossover_signal^20^12&roc_crossunder0^59|trailing_stop^34^3.5
18.655,43.289,1.437,298.0,29.016,kc_neutral^35.0^35.0^2.8999999999999995|kc_neutral^10.0^8.0^1.7&roc_crossover0^55|second_wave_trend_2^6|emacd_histogram_start_increase^220^572^176|rvi_crossover_signal^20^12&roc_crossunder0^59|trailing_stop^34^3.5
18.745,40.115,1.617,349.0,27.788,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&price_crossover_sma^110|rvi_crossover_signal^18^13|second_wave_trend_2^6|emacd_start_increase^160^384&roc_crossunder0^59|trailing_stop^34^2.5
18.784,40.751,1.573,346.0,30.213,bb_neutral^18.0^1.9|rvi_higher_signal^8^2&smacd_crossover_signal_2^220^352^198|price_crossover_sma^110|rvi_crossover0^130^SMA|rvi_crossover_signal^18^13&roc_crossunder0^59|trailing_stop^34^2.5
18.827,39.886,1.633,351.0,27.622,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&price_crossover_sma^110|rvi_crossover_signal^18^13|second_wave_trend_2^6|emacd_start_increase^150^420&roc_crossunder0^59|trailing_stop^34^2.5
19.042,41.369,1.538,336.0,28.816,bb_neutral^18.0^1.9|rvi_higher_signal^8^2&smacd_crossover_signal_2^220^352^198|price_crossover_sma_2^110|emacd_histogram_start_increase^220^572^176|rvi_crossover_signal^20^12&roc_crossunder0^59|trailing_stop^34^2.5
19.155,42.812,1.459,320.0,29.667,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&price_crossover_sma^110|roc_crossover0^55|rvi_crossover_signal^18^13|emacd_histogram_start_increase^220^572^176&trailing_stop^34^3.0|roc_crossunder0^59
19.169,40.0,1.623,350.0,30.396,kc_neutral^10.0^8.0^1.7|rvi_higher_signal^8^2&smacd_crossover_signal_2^220^352^198|price_crossover_sma^110|rvi_crossover0^130^SMA|rvi_crossover_signal^18^13&roc_crossunder0^59|trailing_stop^34^2.5
19.301,40.58,1.592,345.0,28.515,bb_neutral^18.0^1.9|rvi_higher_signal^8^2&price_crossover_sma^110|rvi_crossover_signal^18^13|tsi_crossover_signal^220^198^176^SMA|smacd_histogram_start_increase_2^60^108^72&roc_crossunder0^59|trailing_stop^34^2.5
19.34,39.266,1.677,354.0,29.928,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&smacd_crossover_signal_2^220^352^198|roc_crossover0^55|rvi_crossover_signal^18^13|smacd_histogram_start_increase_2^60^108^72&roc_crossunder0^59|trailing_stop^34^2.5
