total+总收益率%,total+交易胜率%,total+盈亏比,total+最大回撤%,strategy_name
0.0,0.0,0.0,0.0,stoch_d_neutral^250^200^125^70^30&bb_price_crossover_low_2^130.0^2.0999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,bb_neutral^230.0^1.5&smacd_crossover_signal_3^210^336^168&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,rsi_fast_higher_slow^130^182&bb_price_crossover_low^220.0^3.6999999999999993&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,adx_plus_higher_minus^100&kdj_k_crossover_d_2^220^154^154^15&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,smacd_increase^80^128&adx_crossover_threshold^50.0^5.0&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,ema_fast_higher_slow^40^72&bb_price_crossover_low_2^130.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,stoch_k_higher_d^80^72^72&bb_price_crossover_low^230.0^3.6999999999999993&roc_crossunder0^89
0.0,0.0,0.0,0.0,stoch_k_overbought^60^36^50&kdj_k_crossover_d_2^210^168^147^15&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,convexity_lower1^10^EMA&kdj_k_crossover_d_2^220^154^154^15&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,convexity_lower1^12^SMA&tsi_crossover0^50^45^EMA&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,smacd_increase^90^144&bb_price_crossover_low^230.0^3.6999999999999993&emacd_histogram_start_decrease^233^466^233
0.0,0.0,0.0,0.0,skew_negative^8^EMA&ma_atr_long_signal^20.0^20.0^2.8&bb_price_crossunder_high^34^2
0.0,0.0,0.0,0.0,convexity_lower1^12^SMA&kdj_k_crossover_d_2^220^154^154^15&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,convexity_lower1^12^SMA&adx_plus_crossover_minus^80&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,kdj_d_overbought^40^16^12^50&bb_price_crossover_low^220.0^3.6999999999999993&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,ma_atr_long_period^90.0^108.0^1.7999999999999998&kc_price_crossover_low_2^25.0^10.0^1.5&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,ema_fast_higher_slow^40^72&adx_crossover_threshold^45.0^5.0&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,atr_fast_higher_slow^25^35&kc_price_crossover_low_2^80.0^32.0^1.5&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,price_higher_sma^110&bb_price_crossover_low^230.0^3.6999999999999993&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,convexity_lower1^12^SMA&price_crossover_sma^140&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,adx_higher_threshold^20.0^40.0&stoch_d_crossover50^150^120^135&emacd_histogram_start_decrease^233^466^233
0.0,0.0,0.0,0.0,rvi_overbought^140^0.0^EMA&adx_crossover_threshold^50.0^5.0&bb_price_crossunder_high^34^2.5
0.0,0.0,0.0,0.0,stoch_k_overbought^60^36^50&kdj_k_crossover_d_2^220^154^154^15&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,kdj_k_overbought^90^81^50&bb_price_crossover_low_2^130.0^2.0999999999999996&trailing_stop^34^2.5
